"ID","Day","Hour","IDH","ISH"
"3161","12","16","50.8","144.6"
"3162","12","17","0","117.5"
"3163","12","18","0","5.8"
"3164","12","19","0","0"
"3165","12","20","0","0"
"3166","12","21","0","0"
"3167","12","22","0","0"
"3168","12","23","0","0"
"3169","13","0","0","0"
"3170","13","1","0","0"
"3171","13","2","0","0"
"3172","13","3","0","0"
"3173","13","4","0","115.1"
"3174","13","5","223.2","75.7"
"3175","13","6","359.7","95"
"3176","13","7","291.4","201.7"
"3177","13","8","389.2","215.6"
"3178","13","9","335.6","284.3"
"3179","13","10","331.8","307.9"
"3180","13","11","195.6","360.4"
"3181","13","12","95.4","357"
"3182","13","13","75.4","321.2"
"3183","13","14","18.9","242.7"
"3184","13","15","13.7","187.5"
"3185","13","16","27.8","144.4"
"3186","13","17","0","103.5"
"3187","13","18","0","8.1"
"3188","13","19","0","0"
"3189","13","20","0","0"
"3190","13","21","0","0"
"3191","13","22","0","0"
"3192","13","23","0","0"
"3193","14","0","0","0"
"3194","14","1","0","0"
"3195","14","2","0","0"
"3196","14","3","0","0"
"3197","14","4","0","100"
"3198","14","5","77.4","142.4"
"3199","14","6","363","95.2"
"3200","14","7","293","202.5"
"3201","14","8","391","216.1"
"3202","14","9","339.7","283.7"
"3203","14","10","333.8","308.1"
"3204","14","11","261.5","338.6"
"3205","14","12","173.3","347.7"
"3206","14","13","138.8","318.2"
"3207","14","14","57.1","272"
"3208","14","15","41.7","211.8"
"3209","14","16","27.7","145.6"
"3210","14","17","0","91.9"
"3211","14","18","0","8.1"
"3212","14","19","0","0"
"3213","14","20","0","0"
"3214","14","21","0","0"
"3215","14","22","0","0"
"3216","14","23","0","0"
"3217","15","0","0","0"
"3218","15","1","0","0"
"3219","15","2","0","0"
"3220","15","3","0","0"
"3221","15","4","0","121"
"3222","15","5","229.5","76.3"
"3223","15","6","364.5","96.1"
"3224","15","7","195.9","247.2"
"3225","15","8","220.5","294.7"
"3226","15","9","159.1","352.6"
"3227","15","10","190.8","364"
"3228","15","11","197.5","361.9"
"3229","15","12","175.1","348.3"
"3230","15","13","140.4","319"
"3231","15","14","107.1","273.2"
"3232","15","15","78.4","214.7"
"3233","15","16","71.4","144.9"
"3234","15","17","0","124.4"
"3235","15","18","0","14"
"3236","15","19","0","0"
"3237","15","20","0","0"
"3238","15","21","0","0"
"3239","15","22","0","0"
"3240","15","23","0","0"
"3241","16","0","0","0"
"3242","16","1","0","0"
"3243","16","2","0","0"
"3244","16","3","0","0"
"3245","16","4","0","77.9"
"3246","16","5","17.6","142.9"
"3247","16","6","9.9","182"
"3248","16","7","15.2","238.3"
"3249","16","8","65.8","322.7"
"3250","16","9","88.2","359.6"
"3251","16","10","192.6","364.5"
"3252","16","11","265.6","339.2"
"3253","16","12","310.7","298.7"
"3254","16","13","190.7","305.9"
"3255","16","14","145.2","265.4"
"3256","16","15","79.7","215.7"
"3257","16","16","72.7","146"
"3258","16","17","0","117.5"
"3259","16","18","0","15.1"
"3260","16","19","0","0"
"3261","16","20","0","0"
"3262","16","21","0","0"
"3263","16","22","0","0"
"3264","16","23","0","0"
"3265","17","0","0","0"
"3266","17","1","0","0"
"3267","17","2","0","0"
"3268","17","3","0","0"
"3269","17","4","0","111.6"
"3270","17","5","66.5","149.8"
"3271","17","6","82.5","217.5"
"3272","17","7","120.4","273.9"
"3273","17","8","166","315.4"
"3274","17","9","216.7","338"
"3275","17","10","194.5","364.9"
"3276","17","11","201.3","362.8"
"3277","17","12","97.4","360.8"
"3278","17","13","77.1","325.3"
"3279","17","14","58.4","275.4"
"3280","17","15","42.8","215.4"
"3281","17","16","29.4","149.7"
"3282","17","17","0","110.5"
"3283","17","18","0","15.1"
"3284","17","19","0","0"
"3285","17","20","0","0"
"3286","17","21","0","0"
"3287","17","22","0","0"
"3288","17","23","0","0"
"3289","18","0","0","0"
"3290","18","1","0","0"
"3291","18","2","0","0"
"3292","18","3","0","0"
"3293","18","4","0","81.4"
"3294","18","5","18.2","145.8"
"3295","18","6","31.7","212.6"
"3296","18","7","47.4","273.6"
"3297","18","8","124.3","325.8"
"3298","18","9","162.7","354.8"
"3299","18","10","194.8","365.8"
"3300","18","11","201.6","363.6"
"3301","18","12","179","350.2"
"3302","18","13","143.9","321.3"
"3303","18","14","148.5","266.7"
"3304","18","15","109","212"
"3305","18","16","101.2","139.5"
"3306","18","17","0","131.4"
"3307","18","18","0","20.9"
"3308","18","19","0","0"
"3309","18","20","0","0"
"3310","18","21","0","0"
"3311","18","22","0","0"
"3312","18","23","0","0"
"3313","19","0","0","0"
"3314","19","1","0","0"
"3315","19","2","0","0"
"3316","19","3","0","0"
"3317","19","4","0","102.3"
"3318","19","5","35.2","154.3"
"3319","19","6","31.8","213.6"
"3320","19","7","47.6","274.6"
"3321","19","8","67.3","325.8"
"3322","19","9","90","362.4"
"3323","19","10","108.8","380.8"
"3324","19","11","112.5","380.6"
"3325","19","12","99.1","362.6"
"3326","19","13","78.6","327.3"
"3327","19","14","59.7","277.6"
"3328","19","15","43.9","217.8"
"3329","19","16","56","153.3"
"3330","19","17","0","132.6"
"3331","19","18","0","23.3"
"3332","19","19","0","0"
"3333","19","20","0","0"
"3334","19","21","0","0"
"3335","19","22","0","0"
"3336","19","23","0","0"
"3337","20","0","0","0"
"3338","20","1","0","0"
"3339","20","2","0","0"
"3340","20","3","0","1.2"
"3341","20","4","0","132.6"
"3342","20","5","131.8","131.1"
"3343","20","6","380.5","96.3"
"3344","20","7","306.4","204.1"
"3345","20","8","276","277.6"
"3346","20","9","293.9","310.9"
"3347","20","10","262.6","344.5"
"3348","20","11","270.6","341.1"
"3349","20","12","181.2","351.5"
"3350","20","13","194.8","308.7"
"3351","20","14","150.3","268.4"
"3352","20","15","148.9","201.2"
"3353","20","16","102.3","142"
"3354","20","17","0","141.9"
"3355","20","18","0","24.4"
"3356","20","19","0","0"
"3357","20","20","0","0"
"3358","20","21","0","0"
"3359","20","22","0","0"
"3360","20","23","0","0"
"3361","21","0","0","0"
"3362","21","1","0","0"
"3363","21","2","0","0"
"3364","21","3","0","2.3"
"3365","21","4","0","114"
"3366","21","5","70.1","154.4"
"3367","21","6","117","214.5"
"3368","21","7","169.5","264.3"
"3369","21","8","230.4","297.6"
"3370","21","9","296.3","310.8"
"3371","21","10","264.9","344.5"
"3372","21","11","272.9","341.1"
"3373","21","12","181.6","352.3"
"3374","21","13","146.1","323.7"
"3375","21","14","152.1","268.9"
"3376","21","15","112.1","214.7"
"3377","21","16","76.2","151.8"
"3378","21","17","0","117.5"
"3379","21","18","0","22.1"
"3380","21","19","0","0"
"3381","21","20","0","0"
"3382","21","21","0","0"
"3383","21","22","0","0"
"3384","21","23","0","0"
"3385","22","0","0","0"
"3386","22","1","0","0"
"3387","22","2","0","0"
"3388","22","3","0","4.7"
"3389","22","4","0","116.3"
"3390","22","5","36.3","157.9"
"3391","22","6","32.9","217.1"
"3392","22","7","49","277.8"
"3393","22","8","68.1","328.5"
"3394","22","9","91","364.9"
"3395","22","10","111.1","383.1"
"3396","22","11","39.9","357.8"
"3397","22","12","34.7","337.5"
"3398","22","13","27.3","300.7"
"3399","22","14","20.2","252"
"3400","22","15","14.7","197"
"3401","22","16","10.2","138.7"
"3402","22","17","0","82.6"
"3403","22","18","0","16.3"
"3404","22","19","0","0"
"3405","22","20","0","0"
"3406","22","21","0","0"
"3407","22","22","0","0"
"3408","22","23","0","0"
"3409","23","0","0","0"
"3410","23","1","0","0"
"3411","23","2","0","0"
"3412","23","3","0","3.5"
"3413","23","4","0","70.9"
"3414","23","5","19.3","151.6"
"3415","23","6","33.1","218.1"
"3416","23","7","49.3","278.7"
"3417","23","8","23.2","295.5"
"3418","23","9","31.1","334.1"
"3419","23","10","38.4","357"
"3420","23","11","2.5","173.1"
"3421","23","12","2.3","161.7"
"3422","23","13","1.9","142.3"
"3423","23","14","1.6","118.2"
"3424","23","15","1.2","93"
"3425","23","16","10.3","139.7"
"3426","23","17","0","83.7"
"3427","23","18","0","22.1"
"3428","23","19","0","0"
"3429","23","20","0","0"
"3430","23","21","0","0"
"3431","23","22","0","0"
"3432","23","23","0","0"
"3433","24","0","0","0"
"3434","24","1","0","0"
"3435","24","2","0","0"
"3436","24","3","0","8.1"
"3437","24","4","0","125.6"
"3438","24","5","138.8","133.3"
"3439","24","6","224.3","174.6"
"3440","24","7","209.4","252.3"
"3441","24","8","283.5","278.2"
"3442","24","9","299.8","312"
"3443","24","10","268.4","345.6"
"3444","24","11","276.4","342.3"
"3445","24","12","184.5","354"
"3446","24","13","199.6","310.9"
"3447","24","14","154.4","271.3"
"3448","24","15","154.2","204"
"3449","24","16","79","154.8"
"3450","24","17","0","107"
"3451","24","18","0","18.6"
"3452","24","19","0","0"
"3453","24","20","0","0"
"3454","24","21","0","0"
"3455","24","22","0","0"
"3456","24","23","0","0"
"3457","25","0","0","0"
"3458","25","1","0","0"
"3459","25","2","0","0"
"3460","25","3","0","8.1"
"3461","25","4","0","90.7"
"3462","25","5","6.4","132"
"3463","25","6","1.1","88.5"
"3464","25","7","16.5","247.5"
"3465","25","8","23.2","296.6"
"3466","25","9","93.4","367.2"
"3467","25","10","203","369.2"
"3468","25","11","209.9","367"
"3469","25","12","248","333.5"
"3470","25","13","149.1","326.6"
"3471","25","14","114.4","282.2"
"3472","25","15","45.7","224.1"
"3473","25","16","58.4","160.2"
"3474","25","17","0","133.7"
"3475","25","18","0","32.6"
"3476","25","19","0","0"
"3477","25","20","0","0"
"3478","25","21","0","0"
"3479","25","22","0","0"
"3480","25","23","0","0"
"3481","26","0","0","0"
"3482","26","1","0","0"
"3483","26","2","0","0"
"3484","26","3","0","9.3"
"3485","26","4","0","73.3"
"3486","26","5","6.5","133.1"
"3487","26","6","1.1","88.5"
"3488","26","7","50.2","281.2"
"3489","26","8","131.4","331.5"
"3490","26","9","303.1","312.1"
"3491","26","10","271.7","345.9"
"3492","26","11","210.5","367.5"
"3493","26","12","103","368"
"3494","26","13","81.9","333.3"
"3495","26","14","62.4","284.2"
"3496","26","15","45.9","225.1"
"3497","26","16","31.8","160.1"
"3498","26","17","0","109.3"
"3499","26","18","0","25.6"
"3500","26","19","0","0"
"3501","26","20","0","0"
"3502","26","21","0","0"
"3503","26","22","0","0"
"3504","26","23","0","0"
"3505","27","0","0","0"
"3506","27","1","0","0"
"3507","27","2","0","0"
"3508","27","3","0","18.6"
"3509","27","4","0","180.3"
"3510","27","5","260.7","78.9"
"3511","27","6","397.3","97"
"3512","27","7","321.5","204.2"
"3513","27","8","422.5","214.8"
"3514","27","9","365.6","284.5"
"3515","27","10","358.1","309.4"
"3516","27","11","211.2","368"
"3517","27","12","103.5","368.7"
"3518","27","13","82.3","334.1"
"3519","27","14","21.1","256.9"
"3520","27","15","15.4","202.1"
"3521","27","16","58.6","162.4"
"3522","27","17","0","137.2"
"3523","27","18","0","38.4"
"3524","27","19","0","0"
"3525","27","20","0","0"
"3526","27","21","0","0"
"3527","27","22","0","0"
"3528","27","23","0","0"
"3529","28","0","0","0"
"3530","28","1","0","0"
"3531","28","2","0","0"
"3532","28","3","0","15.1"
"3533","28","4","0","132.6"
"3534","28","5","75.4","160.7"
"3535","28","6","123.6","219.4"
"3536","28","7","177.6","267.9"
"3537","28","8","239.8","299.9"
"3538","28","9","306.7","312"
"3539","28","10","275.1","345.9"
"3540","28","11","213.6","367.9"
"3541","28","12","104","369.4"
"3542","28","13","152","328.3"
"3543","28","14","157.3","274.1"
"3544","28","15","156.5","207.5"
"3545","28","16","108.2","150"
"3546","28","17","0","148.9"
"3547","28","18","0","37.2"
"3548","28","19","0","0"
"3549","28","20","0","0"
"3550","28","21","0","0"
"3551","28","22","0","0"
"3552","28","23","0","0"
"3553","29","0","0","0"
"3554","29","1","0","0"
"3555","29","2","0","0"
"3556","29","3","0","15.1"
"3557","29","4","0","110.5"
"3558","29","5","39.9","164.8"
"3559","29","6","34.8","223.4"
"3560","29","7","96.6","288.3"
"3561","29","8","133.2","333.2"
"3562","29","9","233.6","342.1"
"3563","29","10","276","346.2"
"3564","29","11","283.8","343"
"3565","29","12","252.5","334.9"
"3566","29","13","205.6","313.1"
"3567","29","14","212.6","255"
"3568","29","15","158.6","207.7"
"3569","29","16","108.2","151.1"
"3570","29","17","0","158.2"
"3571","29","18","0","40.7"
"3572","29","19","0","0"
"3573","29","20","0","0"
"3574","29","21","0","0"
"3575","29","22","0","0"
"3576","29","23","0","0"
"3577","30","0","0","0"
"3578","30","1","0","0"
"3579","30","2","0","0"
"3580","30","3","0","20.9"
"3581","30","4","0","153.5"
"3582","30","5","146","136.6"
"3583","30","6","233.1","176.3"
"3584","30","7","218.7","253.5"
"3585","30","8","291.9","279.2"
"3586","30","9","308.5","312.5"
"3587","30","10","276.9","346.5"
"3588","30","11","215.1","368.7"
"3589","30","12","105.1","370.6"
"3590","30","13","83.6","336.2"
"3591","30","14","117.6","285.9"
"3592","30","15","86.8","229.5"
"3593","30","16","60.4","165.3"
"3594","30","17","0","140.7"
"3595","30","18","0","37.2"
"3596","30","19","0","0"
"3597","30","20","0","0"
"3598","30","21","0","0"
"3599","30","22","0","0"
"3600","30","23","0","0"
"3601","31","0","0","0"
"3602","31","1","0","0"
"3603","31","2","0","0"
"3604","31","3","0","19.8"
"3605","31","4","0","154.7"
"3606","31","5","148.7","136.3"
"3607","31","6","405.4","97"
"3608","31","7","539.2","112.1"
"3609","31","8","657.7","129.7"
"3610","31","9","752.6","148.7"
"3611","31","10","601.2","195.4"
"3612","31","11","614","189.6"
"3613","31","12","398.1","271.8"
"3614","31","13","471.3","193.9"
"3615","31","14","374.3","181.6"
"3616","31","15","445.7","88.2"
"3617","31","16","196.8","113.7"
"3618","31","17","0","181.4"
"3619","31","18","0","44.2"
"3620","31","19","0","0"
"3621","31","20","0","0"
"3622","31","21","0","0"
"3623","31","22","0","0"
"3624","31","23","0","0"
"3625","1","0","0","0"
"3626","1","1","0","0"
"3627","1","2","0","0"
"3628","1","3","0","15.1"
"3629","1","4","0","98.9"
"3630","1","5","20.7","159.6"
"3631","1","6","35","225.5"
"3632","1","7","17.2","252.6"
"3633","1","8","24.1","301.5"
"3634","1","9","2.2","161.8"
"3635","1","10","2.5","174.3"
"3636","1","11","41.3","364.6"
"3637","1","12","36.4","345.1"
"3638","1","13","84.3","337.9"
"3639","1","14","63.2","289.2"
"3640","1","15","87","231.7"
"3641","1","16","58.9","167.8"
"3642","1","17","0","115.1"
"3643","1","18","0","31.4"
"3644","1","19","0","0"
"3645","1","20","0","0"
"3646","1","21","0","0"
"3647","1","22","0","0"
"3648","1","23","0","0"
"3649","2","0","0","0"
"3650","2","1","0","0"
"3651","2","2","0","0"
"3652","2","3","0","12.8"
"3653","2","4","0","98.9"
"3654","2","5","21","160.4"
"3655","2","6","68","233.2"
"3656","2","7","52.3","286.2"
"3657","2","8","73.1","336.3"
"3658","2","9","33.1","341.4"
"3659","2","10","40","363.5"
"3660","2","11","2.5","176.6"
"3661","2","12","2.3","165.2"
"3662","2","13","2","145.7"
"3663","2","14","21.4","261.2"
"3664","2","15","15.6","206.6"
"3665","2","16","31.1","166.6"
"3666","2","17","0","144.2"
"3667","2","18","0","44.2"
"3668","2","19","0","0"
"3669","2","20","0","0"
"3670","2","21","0","0"
"3671","2","22","0","0"
"3672","2","23","0","0"
"3673","3","0","0","0"
"3674","3","1","0","0"
"3675","3","2","0","0"
"3676","3","3","0","16.3"
"3677","3","4","0","115.1"
"3678","3","5","40.8","168.5"
"3679","3","6","93.2","231.3"
"3680","3","7","135.1","284.7"
"3681","3","8","245","301.6"
"3682","3","9","312.4","313.3"
"3683","3","10","364.7","311"
"3684","3","11","286.1","345.4"
"3685","3","12","256","337.1"
"3686","3","13","206.6","316.8"
"3687","3","14","212.5","259.7"
"3688","3","15","159.5","212.6"
"3689","3","16","131.2","147.9"
"3690","3","17","0","164"
"3691","3","18","0","53.5"
"3692","3","19","0","0"
"3693","3","20","0","0"
"3694","3","21","0","0"
"3695","3","22","0","0"
"3696","3","23","0","0"
"3697","4","0","0","0"
"3698","4","1","0","0"
"3699","4","2","0","0"
"3700","4","3","0","23.3"
"3701","4","4","0","141.9"
"3702","4","5","96.8","160.2"
"3703","4","6","239.2","177.2"
"3704","4","7","332.8","204.5"
"3705","4","8","296.9","280"
"3706","4","9","373.6","285.8"
"3707","4","10","434.5","278.4"
"3708","4","11","376.4","306.3"
"3709","4","12","335.7","304"
"3710","4","13","274.5","290.7"
"3711","4","14","213.2","260.2"
"3712","4","15","160","213.3"
"3713","4","16","108.6","157.7"
"3714","4","17","0","157"
"3715","4","18","0","46.5"
"3716","4","19","0","0"
"3717","4","20","0","0"
"3718","4","21","0","0"
"3719","4","22","0","0"
"3720","4","23","0","0"
"3721","5","0","0","0"
"3722","5","1","0","0"
"3723","5","2","0","0"
"3724","5","3","0","25.6"
"3725","5","4","0","143"
"3726","5","5","97.7","160.4"
"3727","5","6","157.8","213.2"
"3728","5","7","224.4","254.8"
"3729","5","8","298.2","279.8"
"3730","5","9","375","285.6"
"3731","5","10","435.9","278.2"
"3732","5","11","446.7","273.2"
"3733","5","12","400.2","274.3"
"3734","5","13","330.4","266.3"
"3735","5","14","378.8","184.1"
"3736","5","15","286.2","156.9"
"3737","5","16","131.9","149.5"
"3738","5","17","0","166.3"
"3739","5","18","0","46.5"
"3740","5","19","0","0"
"3741","5","20","0","0"
"3742","5","21","0","0"
"3743","5","22","0","0"
"3744","5","23","0","0"
"3745","6","0","0","0"
"3746","6","1","0","0"
"3747","6","2","0","0"
"3748","6","3","0","30.2"
"3749","6","4","0","161.7"
"3750","6","5","277.4","79.7"
"3751","6","6","414.7","97.1"
"3752","6","7","546.7","112.7"
"3753","6","8","437.7","213.6"
"3754","6","9","536.9","207.4"
"3755","6","10","610.3","194.5"
"3756","6","11","445.8","274.1"
"3757","6","12","401.4","274.3"
"3758","6","13","331.4","266.4"
"3759","6","14","379.6","184.4"
"3760","6","15","286.8","157.4"
"3761","6","16","199.2","119.4"
"3762","6","17","0","230.3"
"3763","6","18","0","69.8"
"3764","6","19","0","0"
"3765","6","20","0","0"
"3766","6","21","0","0"
"3767","6","22","0","0"
"3768","6","23","0","0"
"3769","7","0","0","0"
"3770","7","1","0","0"
"3771","7","2","0","0"
"3772","7","3","0","25.6"
"3773","7","4","0","137.2"
"3774","7","5","58.7","170.4"
"3775","7","6","96.8","232.3"
"3776","7","7","186.8","270.3"
"3777","7","8","439.3","213.1"
"3778","7","9","761.3","150.4"
"3779","7","10","611.8","194.2"
"3780","7","11","447.2","273.9"
"3781","7","12","339.1","304"
"3782","7","13","210.1","318"
"3783","7","14","160.8","281.1"
"3784","7","15","87.1","236.2"
"3785","7","16","59.8","172.8"
"3786","7","17","0","138.4"
"3787","7","18","0","41.9"
"3788","7","19","0","0"
"3789","7","20","0","0"
"3790","7","21","0","0"
"3791","7","22","0","0"
"3792","7","23","0","0"
"3793","8","0","0","0"
"3794","8","1","0","0"
"3795","8","2","0","0"
"3796","8","3","0","24.4"
"3797","8","4","0","119.8"
"3798","8","5","22.3","163.8"
"3799","8","6","12.2","200.7"
"3800","8","7","18.1","256.4"
"3801","8","8","25.2","305.1"
"3802","8","9","33.9","344"
"3803","8","10","118.8","391.8"
"3804","8","11","290.2","346"
"3805","8","12","340.4","303.9"
"3806","8","13","209.2","318.8"
"3807","8","14","161.6","281.5"
"3808","8","15","87.7","236.8"
"3809","8","16","31.4","171"
"3810","8","17","0","121"
"3811","8","18","0","30.2"
"3812","8","19","0","0"
"3813","8","20","0","0"
"3814","8","21","0","0"
"3815","8","22","0","0"
"3816","8","23","0","0"
"3817","9","0","0","0"
"3818","9","1","0","0"
"3819","9","2","0","0"
"3820","9","3","0","32.6"
"3821","9","4","0","165.1"
"3822","9","5","281.3","79.2"
"3823","9","6","418.5","96.7"
"3824","9","7","340.5","202.6"
"3825","9","8","302.2","279.3"
"3826","9","9","318.9","312.6"
"3827","9","10","284.5","348.2"
"3828","9","11","291.6","345.8"
"3829","9","12","194.9","361"
"3830","9","13","210.2","318.9"
"3831","9","14","260","243.6"
"3832","9","15","286.7","159.9"
"3833","9","16","198.6","122.4"
"3834","9","17","0","191.9"
"3835","9","18","0","60.5"
"3836","9","19","0","0"
"3837","9","20","0","0"
